,true,pred
0,0,0
1,0,0
2,0,1
3,0,0
4,0,0
5,1,1
6,1,0
7,1,0
8,1,1
9,1,0
10,0,0
11,0,0
12,1,0
13,0,0
14,0,0
15,1,0
16,0,0
17,0,0
18,1,1
19,1,0
20,0,0
21,0,0
22,1,1
23,1,1
24,1,0
25,1,0
26,1,0
27,0,0
28,1,0
29,1,1
30,0,1
31,1,0
32,1,0
33,1,0
34,1,0
35,1,0
36,0,0
37,0,0
38,1,1
39,1,1
40,0,1
41,0,1
42,0,1
43,1,0
44,1,1
45,0,1
46,1,0
47,1,1
48,1,0
49,1,0
50,1,0
51,0,1
52,0,0
53,0,1
54,1,1
55,1,0
56,1,1
57,0,0
58,0,1
59,0,1
60,1,0
61,0,0
62,1,1
63,1,0
64,1,0
65,1,0
66,0,0
67,0,0
68,0,1
69,1,1
70,0,1
71,0,1
72,0,1
73,1,1
74,0,0
75,1,1
76,0,0
77,1,1
78,0,0
79,0,1
80,1,0
81,0,0
82,1,0
83,1,1
84,1,0
85,0,0
86,1,1
87,0,0
88,1,0
89,1,0
90,0,0
91,1,1
92,1,1
93,1,0
94,1,1
95,0,0
96,1,0
97,1,1
98,0,1
99,0,1
100,1,0
101,0,1
102,1,0
103,0,1
104,1,0
105,1,0
106,1,1
107,0,0
108,1,0
109,0,0
110,1,0
111,1,1
112,0,1
113,1,0
114,1,1
115,1,1
116,1,1
117,1,1
118,1,0
119,1,0
120,1,1
121,1,0
122,1,0
123,0,0
124,0,0
125,0,0
126,0,0
127,0,1
128,1,1
129,1,1
130,0,1
131,1,1
132,0,1
133,0,1
134,0,0
135,1,1
136,0,0
137,1,0
138,1,1
139,1,1
140,1,1
141,0,1
142,1,0
143,1,1
144,1,0
145,1,0
146,0,1
147,1,1
148,0,1
149,1,0
150,1,0
151,1,0
152,0,1
153,0,0
154,0,0
155,1,0
156,0,1
157,0,0
158,0,0
159,1,0
160,1,0
161,0,0
162,1,1
163,1,0
164,0,0
165,1,1
166,1,0
167,0,0
168,0,1
169,0,1
170,1,1
171,0,1
172,1,0
173,0,0
174,0,0
175,1,1
176,0,0
177,0,1
178,0,0
179,1,1
180,1,1
181,1,1
182,1,1
183,0,1
184,1,0
185,1,0
186,0,0
187,1,0
188,0,0
189,0,1
190,1,1
191,1,1
192,1,1
193,0,0
194,0,0
195,1,1
196,1,1
197,1,1
198,0,1
199,1,0
200,1,0
201,0,0
202,1,1
203,0,0
204,1,0
205,0,1
206,0,0
207,0,1
208,1,1
209,0,1
210,0,1
211,1,1
212,1,0
213,0,1
214,1,0
215,0,0
216,0,0
217,1,0
218,0,0
219,1,0
220,1,1
221,1,0
222,0,0
223,0,0
224,0,0
225,1,1
226,0,0
227,0,1
228,0,1
229,1,1
230,0,0
231,1,1
232,0,0
233,0,1
234,1,1
235,0,1
236,1,1
237,0,1
238,0,0
239,1,0
240,0,0
241,1,0
242,0,0
243,0,1
244,0,0
245,1,1
246,0,0
247,1,1
248,1,1
249,1,1
250,0,0
251,1,0
252,1,0
253,1,1
254,0,1
255,1,0
256,1,1
257,0,0
258,0,0
259,1,1
260,1,0
261,1,1
262,1,1
263,1,1
264,1,1
265,1,1
266,1,0
267,0,0
268,1,0
269,1,0
270,1,0
271,1,1
272,0,0
273,0,0
274,1,1
275,1,0
276,0,1
277,1,0
278,1,0
279,0,1
280,0,0
281,1,1
282,1,1
283,1,1
284,1,1
285,1,1
286,1,0
287,0,0
288,1,1
289,0,1
290,1,1
291,1,0
292,1,1
293,0,0
294,0,0
295,1,0
296,0,0
297,0,1
298,1,0
299,0,0
300,0,0
301,0,1
302,0,0
303,0,1
304,0,0
305,1,0
306,1,1
307,0,0
308,0,0
309,1,0
310,0,1
311,1,0
312,0,0
313,0,0
314,1,1
315,1,0
316,0,1
317,1,1
318,1,1
319,0,1
320,0,0
321,1,1
322,1,1
323,1,0
324,1,0
325,1,1
326,1,0
327,1,0
328,1,0
329,1,0
330,0,1
331,1,0
332,1,1
333,1,1
334,0,1
335,1,0
336,1,1
337,1,0
338,1,1
339,0,0
340,0,0
341,1,1
342,1,1
343,1,1
344,0,0
345,0,1
346,1,0
347,0,0
348,1,0
349,0,1
350,1,1
351,1,1
352,1,1
353,1,0
354,0,1
355,1,0
356,0,1
357,1,1
358,1,1
359,1,1
360,1,1
361,0,1
362,0,0
363,0,0
364,1,1
365,1,0
366,1,1
367,1,1
368,0,1
369,0,1
370,1,0
371,0,0
372,1,0
373,1,0
374,0,0
375,1,0
376,0,0
377,0,0
378,1,1
379,1,0
380,0,1
381,0,1
382,1,0
383,0,1
384,1,0
385,0,1
386,0,1
387,1,0
388,0,0
389,0,1
390,0,1
391,1,1
392,1,1
393,0,0
394,0,1
395,0,0
396,1,0
397,1,1
398,1,1
399,1,0
400,1,0
401,1,1
402,0,0
403,1,1
404,0,1
405,0,1
406,0,1
407,1,0
408,0,1
409,1,1
410,0,0
411,0,0
412,1,0
413,0,0
414,0,0
415,0,0
416,0,0
417,1,1
418,0,0
419,1,0
420,1,1
421,1,0
422,0,0
423,0,1
424,1,0
425,0,0
426,0,1
427,1,1
428,1,1
429,1,1
430,1,1
431,0,1
432,1,0
433,1,1
434,1,0
435,1,1
436,1,1
437,1,1
438,1,1
439,0,0
440,0,1
441,1,0
442,0,1
443,1,1
444,0,0
445,0,0
446,0,1
447,1,1
448,0,1
449,1,0
450,1,1
451,0,0
452,1,0
453,0,1
454,1,1
455,0,0
456,1,1
457,1,0
458,0,1
459,1,0
460,0,1
461,0,0
462,1,1
463,0,1
464,1,1
465,1,1
466,1,1
467,0,1
468,1,1
469,0,0
470,1,0
471,1,0
472,1,0
473,1,1
474,1,0
475,0,0
476,1,0
477,1,0
478,1,0
479,0,1
480,0,1
481,1,1
482,0,1
483,0,1
484,1,1
485,0,1
486,0,1
487,1,1
488,1,1
489,0,0
490,1,0
491,1,0
492,1,1
493,1,0
494,1,0
495,1,1
496,1,1
497,1,0
498,0,1
499,0,1
500,0,0
501,0,0
502,1,1
503,1,0
504,1,1
505,0,0
506,1,0
507,0,1
508,1,1
509,0,0
510,1,1
511,1,0
512,0,1
513,1,0
514,0,0
515,0,1
516,1,1
517,0,0
518,1,0
519,1,1
520,1,1
521,0,0
522,1,0
523,1,1
524,1,0
525,0,1
526,1,0
527,0,1
528,1,0
529,0,0
530,0,1
531,1,0
532,0,1
533,0,0
534,0,0
535,1,1
536,0,1
537,1,1
538,0,1
539,0,1
540,0,1
541,1,0
542,1,1
543,1,1
544,0,0
545,1,0
546,1,0
547,1,0
548,0,0
549,1,0
550,0,0
551,0,1
