,true,pred
0,0,0
1,0,1
2,0,1
3,0,0
4,0,1
5,1,1
6,1,1
7,1,0
8,1,1
9,1,0
10,0,0
11,0,1
12,1,1
13,0,0
14,0,0
15,1,1
16,0,1
17,0,1
18,1,0
19,1,1
20,0,0
21,0,1
22,1,0
23,1,0
24,1,0
25,1,1
26,1,0
27,0,1
28,1,1
29,1,0
30,0,1
31,1,0
32,1,0
33,1,1
34,1,1
35,1,0
36,0,0
37,0,0
38,1,0
39,1,1
40,0,1
41,0,1
42,0,1
43,1,1
44,1,1
45,0,1
46,1,1
47,1,1
48,1,1
49,1,1
50,1,1
51,0,0
52,0,0
53,0,1
54,1,0
55,1,1
56,1,0
57,0,0
58,0,0
59,0,1
60,1,1
61,0,1
62,1,0
63,1,0
64,1,0
65,1,1
66,0,1
67,0,1
68,0,0
69,1,1
70,0,1
71,0,1
72,0,0
73,1,0
74,0,0
75,1,1
76,0,0
77,1,1
78,0,0
79,0,1
80,1,1
81,0,1
82,1,1
83,1,1
84,1,1
85,0,0
86,1,0
87,0,1
88,1,0
89,1,0
90,0,0
91,1,0
92,1,1
93,1,1
94,1,1
95,0,0
96,1,1
97,1,1
98,0,1
99,0,1
100,1,0
101,0,1
102,1,1
103,0,0
104,1,0
105,1,1
106,1,1
107,0,1
108,1,0
109,0,1
110,1,0
111,1,1
112,0,0
113,1,1
114,1,1
115,1,1
116,1,1
117,1,1
118,1,0
119,1,0
120,1,1
121,1,1
122,1,0
123,0,0
124,0,0
125,0,1
126,0,1
127,0,1
128,1,0
129,1,1
130,0,1
131,1,0
132,0,1
133,0,0
134,0,1
135,1,0
136,0,1
137,1,0
138,1,0
139,1,0
140,1,1
141,0,0
142,1,0
143,1,1
144,1,0
145,1,0
146,0,0
147,1,1
148,0,1
149,1,0
150,1,1
151,1,0
152,0,0
153,0,0
154,0,0
155,1,1
156,0,1
157,0,0
158,0,0
159,1,0
160,1,1
161,0,1
162,1,0
163,1,1
164,0,0
165,1,1
166,1,0
167,0,0
168,0,1
169,0,1
170,1,1
171,0,0
172,1,0
173,0,0
174,0,1
175,1,1
176,0,0
177,0,1
178,0,0
179,1,1
180,1,0
181,1,0
182,1,1
183,0,0
184,1,1
185,1,0
186,0,0
187,1,1
188,0,0
189,0,1
190,1,1
191,1,1
192,1,1
193,0,1
194,0,0
195,1,1
196,1,0
197,1,1
198,0,0
199,1,1
200,1,1
201,0,0
202,1,1
203,0,0
204,1,0
205,0,1
206,0,0
207,0,1
208,1,1
209,0,1
210,0,1
211,1,1
212,1,1
213,0,1
214,1,0
215,0,0
216,0,1
217,1,0
218,0,0
219,1,0
220,1,1
221,1,0
222,0,1
223,0,1
224,0,0
225,1,0
226,0,1
227,0,0
228,0,0
229,1,1
230,0,1
231,1,0
232,0,0
233,0,1
234,1,1
235,0,0
236,1,1
237,0,0
238,0,0
239,1,1
240,0,1
241,1,0
242,0,0
243,0,0
244,0,1
245,1,0
246,0,0
247,1,0
248,1,0
249,1,0
250,0,1
251,1,0
252,1,1
253,1,1
254,0,0
255,1,1
256,1,1
257,0,1
258,0,0
259,1,1
260,1,1
261,1,1
262,1,0
263,1,0
264,1,0
265,1,0
266,1,0
267,0,1
268,1,0
269,1,1
270,1,0
271,1,0
272,0,0
273,0,1
274,1,1
275,1,0
276,0,1
277,1,0
278,1,0
279,0,1
280,0,1
281,1,1
282,1,1
283,1,1
284,1,1
285,1,0
286,1,1
287,0,0
288,1,1
289,0,1
290,1,1
291,1,0
292,1,1
293,0,0
294,0,0
295,1,0
296,0,0
297,0,1
298,1,0
299,0,0
300,0,0
301,0,1
302,0,0
303,0,1
304,0,0
305,1,1
306,1,1
307,0,0
308,0,1
