,true,pred
0,0,1
1,0,0
2,0,1
3,0,1
4,0,0
5,1,1
6,1,1
7,1,0
8,1,0
9,1,0
10,0,1
11,0,1
12,1,1
13,0,0
14,0,0
15,1,1
16,0,0
17,0,1
18,1,1
19,1,1
20,0,0
21,0,0
22,1,1
23,1,1
24,1,1
25,1,1
26,1,0
27,0,0
28,1,1
29,1,1
30,0,1
31,1,1
32,1,1
33,1,1
34,1,1
35,1,1
36,0,0
37,0,1
38,1,0
39,1,0
40,0,1
41,0,1
42,0,1
43,1,0
44,1,0
45,0,1
46,1,1
47,1,1
48,1,1
49,1,1
50,1,1
51,0,0
52,0,1
53,0,1
54,1,1
55,1,1
56,1,1
57,0,0
58,0,0
59,0,1
60,1,1
61,0,1
62,1,1
63,1,1
64,1,0
65,1,1
66,0,1
67,0,0
68,0,0
69,1,1
70,0,0
71,0,0
72,0,1
73,1,1
74,0,1
75,1,0
76,0,0
77,1,1
78,0,1
79,0,0
80,1,1
81,0,1
82,1,1
83,1,1
84,1,1
85,0,0
86,1,0
87,0,0
88,1,1
89,1,1
90,0,1
91,1,0
92,1,1
93,1,1
94,1,1
95,0,0
96,1,0
97,1,1
98,0,0
99,0,1
100,1,0
101,0,1
102,1,1
103,0,0
104,1,1
105,1,1
106,1,1
107,0,1
108,1,1
109,0,0
110,1,1
111,1,1
112,0,1
113,1,1
114,1,0
115,1,1
116,1,1
117,1,1
118,1,1
119,1,1
120,1,1
121,1,0
122,1,1
123,0,1
124,0,1
125,0,0
126,0,0
127,0,1
128,1,1
129,1,1
130,0,0
131,1,1
132,0,1
133,0,1
134,0,1
135,1,1
136,0,0
137,1,1
138,1,1
139,1,1
140,1,0
141,0,0
142,1,1
143,1,1
144,1,1
145,1,1
146,0,1
147,1,0
148,0,0
149,1,0
150,1,1
151,1,0
152,0,1
153,0,1
154,0,0
155,1,1
156,0,1
157,0,1
158,0,1
159,1,0
160,1,1
161,0,0
162,1,1
163,1,1
164,0,0
165,1,0
166,1,1
167,0,0
168,0,1
169,0,1
170,1,1
171,0,1
172,1,0
173,0,0
174,0,1
175,1,1
176,0,1
177,0,0
178,0,0
179,1,0
180,1,0
181,1,1
182,1,0
183,0,0
184,1,1
185,1,1
186,0,1
187,1,0
188,0,0
189,0,1
190,1,1
191,1,1
192,1,1
193,0,1
194,0,0
195,1,0
196,1,1
197,1,0
198,0,1
199,1,0
200,1,0
201,0,0
202,1,1
203,0,0
204,1,0
205,0,1
206,0,1
207,0,1
208,1,1
209,0,1
210,0,1
211,1,1
212,1,0
213,0,1
214,1,1
215,0,0
216,0,1
217,1,0
218,0,1
219,1,0
220,1,1
221,1,0
222,0,0
223,0,1
224,0,1
225,1,0
226,0,1
227,0,0
228,0,0
229,1,0
230,0,1
231,1,0
232,0,0
233,0,1
234,1,0
235,0,0
236,1,0
237,0,0
238,0,1
239,1,0
240,0,0
241,1,1
242,0,1
243,0,1
244,0,0
245,1,0
246,0,0
247,1,1
248,1,0
249,1,1
250,0,0
251,1,1
252,1,0
253,1,0
254,0,1
255,1,1
256,1,1
257,0,0
258,0,0
259,1,1
260,1,1
261,1,0
262,1,0
263,1,1
264,1,1
265,1,0
266,1,1
267,0,1
268,1,1
269,1,1
270,1,1
271,1,0
272,0,1
273,0,0
274,1,1
275,1,1
276,0,0
277,1,1
278,1,1
279,0,0
280,0,0
281,1,1
282,1,0
